-0.067782120683473,-0.040566211761519,-0.048629591878831,-0.069157164213271,-0.026812066407765,-0.098434265731083
-0.077494814572742,-0.039536360274513,-0.024148487015561,-0.02118375907817,-0.071665006988924,-0.104239350530264
-0.084963456512239,-0.055789491975723,-0.093124015634859,-0.069949374196389,-0.073550533316321,-0.085036980383479
-0.031747435368888,-0.089513828679393,-0.033539460260098,-0.038789477427099,-0.076465225971498,-0.076792806744624
-0.003070932715791,-0.028285366666039,-0.051131084629014,-0.082986137475621,-0.091579020140748,-0.079685305374656
-0.025141578865634,-0.025052561704593,-0.023845195400444,-0.037691664255964,0.00499128812666,-0.029257418399282
0.015278387372616,0.007594654652033,0.019889157608548,0.026716232208943,0.030432717726268,-0.050674977837014
0.023744584091726,0.034639396714697,0.041949725276751,0.032932000606206,0.065572413872937,-0.002380164893775
0.034043557761309,0.0580858547484,0.051912133210642,0.080599093247008,0.064341513157273,0.014263333628264
-0.006542467050923,0.079577452235677,0.081969650026126,0.055973821852836,0.038778580445867,-0.000848822892422
0.046400891905904,0.057013993793893,0.02803220935146,0.011569731622618,0.036784901883087,0.016375254057651
0.026935305607451,0.022394772039063,0.039861815032078,0.044722862494524,0.002383059138747,0.030877053977507
-0.005696070924539,0.006965774010945,0.037879633121959,0.028964770434696,0.012240954609948,-0.012521857853565
0.031000364979345,0.034788592488586,0.024660933156144,0.03619167982604,-0.027457259435448,0.007834514493827
0.000801753340544,0.035454507461587,0.017038518150378,0.042903062349497,-0.036645668412517,-0.038817445197757
-0.031925856814026,-0.019155334116152,0.019334056032301,0.016483542331668,-0.003406178545948,-0.017917226636235
-0.038922884194769,-0.038424981558545,0.002109839593798,0.003793604351185,-0.046749547593678,-0.021858269036518
0.018888539954363,-0.051506869881151,-0.062648096232275,-0.058676202504515,-0.019561082265014,-0.056812205943842
-0.02483676125711,-0.057947855477173,-0.077785234554692,-0.013941634245838,-0.011774088037562,-0.059272843051595
-0.042219453683795,-0.078153239895551,-0.087214834781101,-0.061658113980659,-0.081135289629543,-0.032469868040919
-0.073218536942541,-0.049004334912616,-0.060869510553811,-0.076464079218194,-0.070294444118727,-0.040128409342668
-0.093770156864973,-0.108021288392104,-0.08398017531149,-0.05346866424415,-0.092940670651454,-0.069683668800133
-0.099543908466822,-0.14179667673658,-0.13353943251304,-0.119439120204681,-0.042880899978526,-0.094034661905565
-0.120312616800223,-0.126536027061398,-0.154760825497345,-0.135611428629471,-0.060107487147121,-0.09386977029783
-0.09426974318187,-0.097822559579234,-0.122737784446589,-0.116257236248188,-0.11025959599456,-0.103214849179299
-0.060030774813985,-0.080524615641243,-0.09950468483684,-0.077713613695985,-0.064830839902225,-0.061567662599025
-0.044909906294565,-0.028595098263073,-0.01300023624921,-0.058737995781013,-0.042578170080855,-0.011651977280507
-0.006634893597553,-0.020695282868639,-0.057611032643336,-0.040790438846824,-0.001115503655991,0.005832899161032
-0.002540953750022,-0.017994271748947,-0.021336325387227,0.007008728481026,-0.003777008284738,-0.02641570452573
-0.013883938789223,-0.010074328392537,-0.05022336365183,-0.03969821768233,-0.009677581440146,-0.035721511356989
0.015779645468839,-0.027934225851598,0.025613745696083,-0.065812860704963,-0.072574712364372,-0.099820214310618
-0.055677142092478,0.007319068711389,-0.00395821640496,-0.044090879326904,-0.033223267744357,-0.077528034541671
-0.021118466816211,-0.04830158183342,-0.054118340542401,-0.051477856499046,-0.058459470650233,-0.054514466655672
